url,project_name,commit
https://github.com/prestodb/presto,prestodb/presto,a65ce87a54945a350668f0149c4893e91ec7bf0f
https://github.com/prestodb/presto,prestodb/presto,258637c4e33b8bb06999f668b82065b5a6e36660
https://github.com/prestodb/presto,prestodb/presto,faebd2500b86d0de9c71e249c06996a0054a0048
https://github.com/prestodb/presto,prestodb/presto,60deb19d73712cf180f7e5ca983363444c23ff24
https://github.com/prestodb/presto,prestodb/presto,787585c8b6f8e30d55322ffbad401b7389f60e76
https://github.com/prestodb/presto,prestodb/presto,b1d4a2dc555299411950cf710b160038dfd1cd5d
https://github.com/prestodb/presto,prestodb/presto,b173fe53123cd260397e484d7c2e383e7ad496d0
https://github.com/prestodb/presto,prestodb/presto,c314b4724c4b517669555a38e9a481bff08daf65
https://github.com/prestodb/presto,prestodb/presto,aaab8ee74c9eafc27508df6bcfd2d5999acd97da
https://github.com/prestodb/presto,prestodb/presto,267a35f0f4dcf9ca8df48d6b605b01020450c127
https://github.com/prestodb/presto,prestodb/presto,a7286488910d32d5b8d71c474fcee276fb60d1d3
https://github.com/prestodb/presto,prestodb/presto,78947a1069a99d97ea28b2e28aecaf4335ef83e1
https://github.com/prestodb/presto,prestodb/presto,ed116c8ddee3e2b67015a7609586f47efbe4d098
https://github.com/prestodb/presto,prestodb/presto,e5984cd8738d925994251fcf49ff90b77225d6bf
https://github.com/prestodb/presto,prestodb/presto,41cddded7fd916e63aeeb55484bd3b33c243b974
https://github.com/prestodb/presto,prestodb/presto,8fa89d2404194b51f7c1564c7e8cb115237ca802
https://github.com/prestodb/presto,prestodb/presto,1eb9dcb17866050c937a682e524183a735221b49
https://github.com/prestodb/presto,prestodb/presto,0516550004c35ff91c7581bb480ac80a49a05167
https://github.com/prestodb/presto,prestodb/presto,cf23f9fedc404e1dc3bbb9f92fa74abcfc10f09a
https://github.com/prestodb/presto,prestodb/presto,b5b305696600037eb3a2133929c64a6e5bf1a34a
https://github.com/prestodb/presto,prestodb/presto,df459ba9c103655ecc3323efbf8cafb5fe61a8d6
https://github.com/prestodb/presto,prestodb/presto,999e270e382c9cba36025e4766fa9e888c1f4f0a
https://github.com/prestodb/presto,prestodb/presto,c08feb41b025d3aaa5dad6c5f8f92a3ac4768d9e
https://github.com/prestodb/presto,prestodb/presto,8362cf03be6c4e3bbea643653463a1ca677ace7a
https://github.com/prestodb/presto,prestodb/presto,8528733d72ba864bca2abcd02f2f1c5672d29e87
https://github.com/prestodb/presto,prestodb/presto,a3d9589ecccc70579d884bc5fecaf882bc1c2ec9
https://github.com/prestodb/presto,prestodb/presto,a8a779db688efe226a95e64f348cba783c3aecef
https://github.com/prestodb/presto,prestodb/presto,1f58fb794a0b572ab93d6c2bfb082a074df74877
https://github.com/prestodb/presto,prestodb/presto,429cb1e5fcc7040a17614e6cb7373516ee97c943
https://github.com/prestodb/presto,prestodb/presto,7ad12f7cfe528d469e776766e5ea9e3b4eb462c7
https://github.com/prestodb/presto,prestodb/presto,9b391be022ba675ae9b6bf0ece6d587aa1c18930
https://github.com/prestodb/presto,prestodb/presto,1b072f8610f80b6084c72b8fe9a6dfe45c176c32
https://github.com/prestodb/presto,prestodb/presto,5b7278764c89c1823156c4bb71350fb0a9bede9e
https://github.com/prestodb/presto,prestodb/presto,3fe09f87d3cc759eff02aadf35e06fae31050887
https://github.com/prestodb/presto,prestodb/presto,1376164ce3de09c555d9e370bbacf5cf293fe9a5
https://github.com/prestodb/presto,prestodb/presto,95d05b75c813eb0d9e2da62cc89624417bc1d5d7
https://github.com/prestodb/presto,prestodb/presto,0c2631ce0fc02c4f922a585dfc10cf87b43dc4c2
https://github.com/prestodb/presto,prestodb/presto,4ac5bba433d241e329ba2fae402222fd57015073
https://github.com/prestodb/presto,prestodb/presto,eb3d13eb0b1ec96802d338bab9f069b124166512
https://github.com/prestodb/presto,prestodb/presto,2226a7f9f080b0164edaab230d0ac2fd80a27d25
https://github.com/prestodb/presto,prestodb/presto,e64b06b1ff04e001035403d129c00ab2656032c1
https://github.com/prestodb/presto,prestodb/presto,1988f1f736184e5898c58935297a71f8ef788bf5
https://github.com/prestodb/presto,prestodb/presto,df72703e935961e0bec73ef5417f104b520f514a
