project;repo_file_path_reduced;refs_count
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/SequenceGeneratorTest.java;1
apache_tomcat;org/apache/catalina/realm/JNDIRealm.java;16
apache_derby;engine/org/apache/derby/iapi/reference/JDBC30Translation.java;1
apache_derby;testing/org/apache/derbyTesting/junit/Utilities.java;3
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/CompatibilityTest.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/wisconsin.java;1
apache_derby;engine/org/apache/derby/iapi/sql/dictionary/TupleDescriptor.java;1
apache_tomcat;org/apache/catalina/deploy/ContextService.java;5
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/ClobUpdateableReaderTest.java;1
apache_derby;tools/org/apache/derby/impl/tools/cslook/DB_Check.java;1
apache_tomcat;org/apache/coyote/Response.java;3
apache_derby;engine/org/apache/derby/impl/services/bytecode/BCMethod.java;3
apache_tomcat;org/apache/websocket/WsSci.java;1
apache_tomcat;org/apache/catalina/Context.java;1
apache_tomcat;org/apache/catalina/startup/WebRuleSet.java;24
apache_derby;engine/org/apache/derby/iapi/types/SQLTimestamp.java;4
apache_tomcat;org/apache/catalina/core/ApplicationPushBuilder.java;1
apache_tomcat;org/apache/tomcat/websocket/PojoMessageHandlerBase.java;1
apache_derby;engine/org/apache/derby/impl/sql/compile/FromBaseTable.java;6
apache_derby;engine/org/apache/derby/iapi/util/InterruptStatus.java;2
apache_derby;engine/org/apache/derby/impl/services/replication/master/AsynchronousLogShipper.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/OffsetFetchNextTest.java;1
apache_tomcat;org/apache/tomcat/util/http/fileupload/DiskFileItemFactory.java;1
apache_tomcat;org/apache/tomcat/websocket/CaseInsensitiveKeyMap.java;1
apache_tomcat;org/apache/jasper/servlet/JspServlet.java;2
apache_derby;drda/org/apache/derby/impl/drda/NetworkServerMBeanImpl.java;7
apache_derby;engine/org/apache/derby/iapi/util/IdUtil.java;1
apache_derby;client/org/apache/derby/client/net/NetConnection.java;4
apache_tomcat;org/apache/catalina/startup/DigesterFactory.java;1
apache_tomcat;org/apache/catalina/loader/VirtualWebappLoader.java;2
apache_derby;engine/org/apache/derby/impl/sql/execute/GenericExecutionFactory.java;2
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/store/InterruptResilienceTest.java;2
apache_tomcat;org/apache/tomcat/websocket/Constants.java;10
apache_derby;drda/org/apache/derby/impl/drda/DRDAStatement.java;1
apache_tomcat;org/apache/tomcat/websocket/server/UpgradeUtil.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/forbitdata.java;1
apache_derby;engine/org/apache/derby/impl/jdbc/Util.java;1
apache_tomcat;org/apache/catalina/authenticator/BasicAuthenticator.java;3
apache_derby;engine/org/apache/derby/iapi/jdbc/BrokeredCallableStatement40.java;4
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/SURDataModelSetup.java;1
apache_tomcat;org/apache/coyote/http2/AbstractStream.java;3
apache_tomcat;org/apache/catalina/authenticator/AuthenticatorBase.java;9
apache_derby;engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java;1
apache_derby;demo/nserverdemo/NsSample.java;1
apache_tomcat;org/apache/naming/factory/ResourceEnvFactory.java;1
apache_derby;engine/org/apache/derby/impl/jdbc/EmbedCallableStatement40.java;1
